,failed_call_count,submitted_complaint,months_as_customer,billing_level,call_count,sms_count,plan_type,account_status,age,customer_value,has_churned
1573,12,0,34,5,77,0,1,1,45,240.175,0
1574,4,0,34,0,82,0,1,1,25,224.775,1
1575,0,0,32,0,6,0,1,1,30,77.64,0
1576,0,0,33,0,25,0,1,2,25,94.95,1
1577,0,1,34,0,28,6,1,2,30,79.64,1
1578,0,0,34,0,0,0,1,2,25,0.0,1
1579,0,0,34,0,0,0,1,1,30,0.0,0
1580,0,0,31,0,81,0,1,1,45,149.025,0
1581,0,1,34,0,0,0,1,2,45,0.0,1
1582,0,0,34,0,0,0,1,1,45,0.0,0
1583,16,0,29,0,222,0,1,1,25,692.64,0
1584,0,0,32,0,100,243,2,1,25,1370.7,0
1585,0,0,34,0,66,0,1,1,25,129.555,0
1586,0,0,33,0,28,10,1,2,30,71.52,0
1587,0,0,34,0,37,147,1,1,25,747.54,0
1588,0,0,25,0,20,165,2,1,25,829.035,0
1589,0,0,24,0,23,2,1,1,45,22.15,0
1590,0,0,25,0,0,0,1,2,25,0.0,0
1591,0,0,24,0,0,0,1,2,45,0.0,0
1592,0,0,23,0,0,0,1,1,25,0.0,0
1593,0,0,23,0,45,0,1,1,30,94.6,0
1594,0,0,16,0,0,0,1,1,25,0.0,0
1595,7,0,15,0,125,57,2,1,15,622.215,0
1596,3,0,13,0,155,45,1,1,45,317.075,0
1597,0,0,14,0,29,3,1,1,30,91.08,0
1598,0,0,7,0,24,187,1,1,30,888.36,0
1599,0,0,7,0,0,0,1,1,25,0.0,1
1600,3,0,37,0,71,30,1,1,30,290.04,0
1601,0,0,38,0,5,32,1,2,30,133.32,0
1602,5,0,36,0,60,384,1,1,30,1628.92,0
1603,5,0,37,0,66,26,1,1,15,367.07,0
1604,0,0,37,0,58,27,1,1,25,223.245,0
1605,6,0,37,1,82,57,1,1,30,374.68,0
1606,0,0,37,0,39,310,1,1,30,1328.36,0
1607,8,0,36,2,121,169,1,1,30,1037.84,0
1608,2,0,37,0,169,25,1,1,30,650.08,0
1609,2,0,37,1,83,27,1,1,30,284.32,0
1610,1,0,37,0,95,32,1,1,30,360.92,0
1611,4,0,37,0,54,33,1,2,30,216.08,0
1612,20,0,37,3,225,79,1,1,30,923.0,0
1613,0,0,37,1,27,508,1,1,30,2149.28,0
1614,4,0,36,0,182,175,1,1,25,1483.965,0
1615,0,0,36,1,86,211,1,1,30,1099.84,0
1616,0,0,36,0,14,25,1,2,25,143.955,0
1617,0,0,37,0,14,38,1,2,30,173.36,0
1618,0,0,36,0,0,25,1,2,25,112.5,1
1619,0,0,36,0,127,409,1,1,30,1933.8,0
1620,2,0,36,1,154,36,1,1,45,375.725,0
1621,3,0,36,1,75,133,1,1,25,895.635,0
1622,18,0,32,0,47,41,1,2,30,196.48,1
1623,16,0,35,8,93,26,2,1,55,194.07,0
1624,8,1,35,1,98,51,1,1,25,487.17,1
1625,0,0,33,0,22,25,1,1,30,206.88,0
1626,4,1,34,0,41,34,1,2,30,249.64,1
1627,4,0,35,0,44,59,1,2,30,320.88,1
1628,0,0,35,0,0,25,1,2,30,100.0,1
1629,0,0,35,0,25,25,1,1,45,100.075,0
1630,0,0,32,1,97,39,1,1,55,158.88,0
1631,0,0,35,0,7,34,1,2,45,96.125,1
1632,0,0,35,1,4,29,1,1,55,45.78,0
1633,20,0,30,3,238,25,1,1,25,838.035,0
1634,1,0,33,3,116,296,2,1,25,1642.095,0
1635,0,0,35,0,82,27,1,1,30,252.4,0
1636,0,0,34,0,44,63,1,2,30,312.76,0
1637,1,0,35,0,53,200,1,1,25,1018.935,0
1638,0,0,26,1,36,218,2,1,25,1033.245,0
1639,0,0,25,0,39,55,1,1,45,172.925,0
1640,6,0,26,0,25,35,1,2,30,161.4,0
1641,0,0,25,0,10,46,1,2,45,131.125,0
1642,5,0,24,0,32,44,1,1,25,246.015,0
1643,0,0,24,0,61,33,1,1,30,255.84,0
1644,0,0,17,0,26,53,1,1,25,307.395,0
1645,11,0,16,1,141,110,2,1,25,780.48,0
1646,7,0,14,0,171,98,1,1,55,280.71,0
1647,3,0,15,3,45,56,1,1,30,332.32,0
1648,0,0,8,1,40,240,1,1,30,1129.6,0
1649,0,1,8,1,19,25,1,1,30,152.68,1
1650,3,0,35,0,59,0,1,1,25,180.405,0
1651,0,0,36,0,0,0,1,2,25,0.0,0
1652,5,0,34,0,48,320,1,1,25,1533.645,0
1653,5,0,35,0,54,0,1,1,15,210.76,0
1654,0,0,35,0,46,0,1,1,15,111.045,0
1655,6,0,35,0,70,0,1,1,25,154.125,0
1656,0,0,35,0,27,246,1,1,30,1062.68,0
1657,8,0,34,0,109,105,1,1,30,772.16,0
1658,2,0,35,0,157,0,1,1,30,540.4,0
1659,2,0,35,0,71,0,1,1,30,166.64,0
1660,1,0,35,0,83,0,1,1,25,251.145,0
1661,4,0,35,0,42,0,1,2,30,74.4,0
1662,20,0,35,1,213,15,1,1,25,739.485,0
1663,0,0,35,0,15,444,1,1,30,1883.6,0
1664,4,0,34,0,170,111,1,1,25,1185.075,0
1665,0,0,34,0,74,147,1,1,30,834.16,0
1666,0,0,34,0,2,0,1,2,25,20.565,0
1667,0,0,35,0,2,0,1,2,25,13.14,0
1668,0,0,34,0,0,0,1,2,25,0.0,1
1669,0,0,34,0,115,345,1,1,25,1876.635,0
1670,2,0,34,0,142,0,1,1,30,447.48,0
1671,3,0,34,0,63,69,1,1,25,596.745,0
1672,18,0,30,0,35,0,1,2,25,25.65,1
1673,16,0,33,6,81,0,1,1,45,252.4,0
1674,8,0,33,0,86,0,1,1,25,246.78,1
1675,0,0,31,0,10,0,1,1,30,97.2,0
1676,4,1,32,0,29,0,1,2,25,116.955,1
1677,4,0,33,0,32,0,1,2,30,75.2,1
1678,0,0,33,0,0,0,1,2,25,0.0,1
1679,0,0,33,0,13,0,1,1,30,50.44,0
1680,0,0,30,0,85,0,1,1,45,161.25,0
1681,0,0,33,0,0,0,1,2,30,0.0,1
1682,0,0,33,0,0,0,1,1,45,0.0,0
1683,20,0,28,1,226,0,1,1,25,714.645,0
1684,1,0,31,1,104,232,2,1,25,1343.205,0
1685,0,0,33,0,70,0,1,1,25,151.56,0
1686,0,0,32,0,32,0,1,2,30,51.08,0
1687,1,0,33,0,41,136,1,1,25,720.045,0
1688,0,0,24,0,24,154,2,1,25,734.355,0
1689,0,0,23,0,27,0,1,1,45,29.375,0
1690,6,0,24,0,13,0,1,2,25,13.185,0
1691,0,0,23,0,0,0,1,2,45,0.0,0
1692,5,0,22,0,20,0,1,1,15,45.375,0
1693,0,0,22,0,49,0,1,1,30,114.16,0
1694,0,0,15,0,14,0,1,1,25,58.005,0
1695,11,0,14,0,129,46,2,1,15,588.61,0
1696,7,0,12,0,159,34,1,1,45,301.8,0
1697,3,0,13,1,33,0,1,1,30,98.64,0
1698,0,0,6,0,28,176,1,1,25,971.91,0
1699,0,1,6,0,7,0,1,1,25,48.375,1
1700,5,0,36,0,66,7,1,1,25,225.945,0
1701,0,0,37,0,0,9,1,2,25,40.5,0
1702,7,0,35,0,55,361,1,1,25,1732.185,0
1703,7,0,36,0,61,3,1,1,15,244.42,0
1704,0,0,36,0,53,4,1,1,15,150.205,0
1705,8,0,36,0,77,34,1,1,25,321.165,0
1706,1,0,36,0,34,287,1,1,30,1239.16,0
1707,10,0,35,1,116,146,1,1,30,948.64,0
1708,4,0,36,0,164,2,1,1,30,560.88,0
1709,4,0,36,0,78,4,1,1,30,195.12,0
1710,3,0,36,0,90,9,1,1,25,305.685,0
1711,6,1,36,0,49,10,1,2,30,126.88,0
1712,22,0,36,2,220,56,1,1,30,833.8,0
1713,1,0,36,0,22,485,1,1,30,2060.08,0
1714,6,0,35,0,177,152,1,1,25,1383.615,0
1715,0,0,35,0,81,188,1,1,30,1010.64,0
1716,0,0,35,0,9,2,1,2,25,43.605,0
1717,0,0,36,0,9,15,1,2,25,94.68,0
1718,0,0,35,0,0,2,1,2,25,9.0,1
1719,0,0,35,0,122,386,1,1,25,2075.175,0
1720,4,0,35,0,149,13,1,1,30,511.96,0
1721,5,0,35,0,70,110,1,1,25,795.285,0
1722,20,0,31,0,42,18,1,2,25,120.69,1
1723,18,0,34,7,88,3,1,1,45,267.7,0
1724,10,0,34,0,93,28,1,1,25,386.82,1
1725,0,0,32,0,17,2,1,1,30,117.68,0
1726,6,0,33,0,36,11,1,2,25,180.495,1
1727,6,1,34,0,39,36,1,2,30,231.68,1
1728,0,0,34,0,0,2,1,2,30,8.0,1
1729,0,0,34,0,20,2,1,1,30,70.92,0
1730,0,0,31,0,92,16,1,1,45,209.05,0
1731,0,0,34,0,2,11,1,2,45,40.375,1
1732,0,0,34,0,0,6,1,1,55,9.0,0
1733,22,0,29,2,233,2,1,1,25,737.685,0
1734,3,0,32,2,111,273,2,1,25,1541.745,0
1735,0,0,34,0,77,4,1,1,25,183.6,0
1736,0,0,33,0,39,40,1,2,30,223.56,0
1737,3,0,34,0,48,177,1,1,25,918.585,0
1738,1,0,25,0,31,195,2,1,25,932.895,0
1739,1,0,24,0,34,32,1,1,45,117.175,0
1740,8,0,25,0,20,12,1,2,25,81.225,0
1741,0,0,24,0,5,23,1,2,45,75.375,0
1742,7,0,23,0,27,21,1,1,25,145.665,0
1743,0,0,23,0,56,10,1,1,30,166.64,0
1744,0,0,16,0,21,30,1,1,25,207.045,0
1745,13,0,15,0,136,87,2,1,15,831.215,0
1746,9,0,13,0,166,75,1,1,45,412.075,0
1747,5,0,14,2,40,33,1,1,30,243.08,0
1748,0,0,7,0,35,217,1,1,30,1040.4,0
1749,0,1,7,0,14,2,1,1,25,71.37,1
1750,1,0,36,0,64,0,1,1,25,177.255,0
1751,0,0,37,0,0,0,1,2,25,0.0,0
1752,3,0,35,0,53,343,1,1,25,1633.995,0
1753,3,0,36,0,59,0,1,1,25,169.29,0
1754,0,0,36,0,51,0,1,1,15,107.195,0
1755,4,0,36,0,75,16,1,1,25,222.975,0
1756,0,0,36,0,32,269,1,1,30,1151.88,0
1757,6,0,35,1,114,128,1,1,30,861.36,0
1758,0,0,36,0,162,0,1,1,30,537.6,0
1759,0,0,36,0,76,0,1,1,30,163.84,0
1760,0,0,36,0,88,0,1,1,25,247.995,0
1761,2,0,36,0,47,0,1,2,30,71.6,0
1762,18,0,36,2,218,38,1,1,30,746.52,0
1763,0,0,36,0,20,467,1,1,30,1972.8,0
1764,2,0,35,0,175,134,1,1,25,1285.425,0
1765,0,0,35,0,79,170,1,1,30,923.36,0
1766,0,0,35,0,7,0,1,2,25,17.415,0
1767,0,0,36,0,7,0,1,2,25,9.99,0
1768,0,0,35,0,0,0,1,2,25,0.0,1
1769,0,0,35,0,120,368,1,1,25,1976.985,0
1770,0,0,35,0,147,0,1,1,30,444.68,0
1771,1,0,35,0,68,92,1,1,25,697.095,0
1772,16,1,31,0,40,0,1,2,25,22.5,1
1773,14,0,34,7,86,0,1,1,45,250.65,0
1774,6,0,34,0,91,10,1,1,25,288.63,1
1775,0,0,32,0,15,0,1,1,30,94.4,0
1776,2,1,33,0,34,0,1,2,25,113.805,1
1777,2,0,34,0,37,18,1,2,30,144.4,1
1778,0,0,34,0,0,0,1,2,30,0.0,1
1779,0,0,34,0,18,0,1,1,30,47.64,0
1780,0,0,31,0,90,0,1,1,45,159.5,0
1781,0,0,34,0,0,0,1,2,45,0.0,1
1782,0,0,34,0,0,0,1,1,55,0.0,0
1783,18,0,29,2,231,0,1,1,25,711.495,0
1784,0,0,32,2,109,255,2,1,25,1443.555,0
1785,0,0,34,0,75,0,1,1,25,148.41,0
1786,0,0,33,0,37,22,1,2,30,136.28,0
1787,0,0,34,0,46,159,1,1,25,820.395,0
1788,0,0,25,0,29,177,2,1,25,834.705,0
1789,0,0,24,0,32,14,1,1,45,62.625,0
1790,4,0,25,0,18,0,1,2,25,10.035,0
1791,0,0,24,0,0,5,1,2,45,12.5,0
1792,3,0,23,0,25,3,1,1,25,47.475,0
1793,0,0,23,0,54,0,1,1,30,111.36,0
1794,0,0,16,0,19,12,1,1,25,108.855,0
1795,9,0,15,0,134,69,2,1,15,711.205,0
1796,5,0,13,0,164,57,1,1,45,357.525,0
1797,1,0,14,2,38,15,1,1,30,155.8,0
1798,0,0,7,0,33,199,1,1,30,953.12,0
1799,0,0,7,0,12,0,1,1,25,45.18,1
1800,1,0,31,0,59,0,1,1,25,185.58,0
1801,0,0,32,0,0,0,1,2,25,0.0,0
1802,3,0,30,0,48,344,1,1,25,1646.82,0
1803,3,0,31,0,54,0,1,1,15,217.085,0
1804,0,0,31,0,46,0,1,1,15,117.37,0
1805,4,0,31,0,70,17,1,1,25,235.8,0
1806,0,0,31,0,27,270,1,1,30,1163.28,0
1807,6,0,30,0,109,129,1,1,30,872.76,0
1808,0,0,31,0,157,0,1,1,30,545.0,0
1809,0,0,31,0,71,0,1,1,30,171.24,0
1810,0,0,31,0,83,0,1,1,25,256.32,0
1811,2,0,31,0,42,0,1,2,30,79.0,0
1812,18,0,31,1,213,39,1,1,25,852.66,0
1813,0,0,31,0,15,468,1,1,30,1984.2,0
1814,2,0,30,0,170,135,1,1,25,1298.25,0
1815,0,0,30,0,74,171,1,1,30,934.76,0
1816,0,0,30,0,2,0,1,2,25,25.74,0
1817,0,0,31,0,2,0,1,2,25,18.315,0
1818,0,0,30,0,0,0,1,2,25,0.0,1
1819,0,0,30,0,115,369,1,1,25,1989.81,0
1820,0,0,30,0,142,0,1,1,30,452.08,0
1821,1,0,30,0,63,93,1,1,25,709.92,0
1822,16,0,26,0,35,1,1,2,25,35.325,1
1823,14,0,29,6,81,0,1,1,45,255.275,0
1824,6,0,29,0,86,11,1,1,25,301.455,1
1825,0,0,27,0,10,0,1,1,30,101.8,0
1826,2,0,28,0,29,0,1,2,25,122.13,1
1827,2,0,29,0,32,19,1,2,30,155.8,1
1828,0,0,29,0,0,0,1,2,25,0.0,1
1829,0,0,29,0,13,0,1,1,30,55.04,0
1830,0,0,26,0,85,0,1,1,45,164.125,0
1831,0,0,29,0,0,0,1,2,30,0.0,1
1832,0,0,29,0,0,0,1,1,45,0.0,0
1833,18,0,24,1,226,0,1,1,25,719.82,0
1834,0,0,27,1,104,256,2,1,25,1456.38,0
1835,0,0,29,0,70,0,1,1,25,156.735,0
1836,0,0,28,0,32,23,1,2,30,147.68,0
1837,0,0,29,0,41,160,1,1,25,833.22,0
1838,0,0,20,0,24,178,2,1,25,847.53,0
1839,0,0,19,0,27,15,1,1,45,69.75,0
1840,4,0,20,0,13,0,1,2,25,18.36,0
1841,0,0,19,0,4,6,1,2,45,28.1,0
1842,3,0,18,0,20,4,1,1,15,73.7,0
1843,0,0,18,0,49,0,1,1,30,118.76,0
1844,0,0,11,0,14,13,1,1,25,121.68,0
1845,9,0,10,0,129,70,2,1,15,726.88,0
1846,5,0,8,0,159,58,1,1,45,364.65,0
1847,1,0,9,1,33,16,1,1,30,167.2,0
1848,0,0,3,0,28,200,1,1,25,1085.085,0
1849,0,0,3,0,7,0,1,1,25,53.505,1
1850,5,0,41,0,71,6,1,1,30,189.44,0
1851,0,0,42,0,5,8,1,2,30,32.72,0
1852,7,0,40,0,60,360,1,1,30,1528.32,0
1853,7,0,41,0,66,2,1,1,15,228.745,0
1854,0,0,41,0,58,3,1,1,25,110.07,0
1855,8,0,41,1,82,33,1,1,30,274.08,0
1856,1,0,41,0,39,286,1,1,30,1227.76,0
1857,10,0,40,2,121,145,1,1,30,937.24,0
1858,4,0,41,0,169,1,1,1,30,549.48,0
1859,4,0,41,1,83,3,1,1,30,183.72,0
1860,3,0,41,0,95,8,1,1,30,260.32,0
1861,6,0,41,0,54,9,1,2,30,115.48,0
1862,22,0,41,3,225,55,1,1,30,822.4,0
1863,1,0,41,1,27,484,1,1,30,2048.68,0
1864,6,0,40,0,182,151,1,1,25,1370.79,0
1865,0,0,40,1,86,187,1,1,30,999.24,0
1866,0,0,40,0,14,1,1,2,25,30.78,0
1867,0,0,41,0,14,14,1,2,30,72.76,0
1868,0,0,40,0,0,1,1,2,25,4.5,1
1869,0,0,40,0,127,385,1,1,30,1833.2,0
1870,4,0,40,1,154,12,1,1,45,312.85,0
1871,5,0,40,1,75,109,1,1,25,782.46,0
1872,20,0,36,0,47,17,1,2,30,95.88,1
1873,18,0,39,8,93,2,1,1,55,156.345,0
1874,10,0,39,1,98,27,1,1,25,373.995,1
1875,0,0,37,0,22,1,1,1,30,106.28,0
1876,6,1,38,0,41,10,1,2,30,149.04,1
1877,6,0,39,0,44,35,1,2,30,220.28,1
1878,0,0,39,0,0,1,1,2,30,4.0,1
1879,0,0,39,0,25,1,1,1,45,37.2,0
1880,0,0,36,1,97,15,1,1,55,121.155,0
1881,0,0,39,0,7,10,1,2,45,33.25,1
1882,0,0,39,1,4,5,1,1,55,8.055,0
1883,22,0,34,3,238,1,1,1,25,724.86,0
1884,3,0,37,3,116,272,2,1,25,1528.92,0
1885,0,0,39,0,82,3,1,1,30,151.8,0
1886,0,0,38,0,44,39,1,2,30,212.16,0
1887,3,0,39,0,53,176,1,1,25,905.76,0
1888,1,0,30,1,36,194,2,1,25,920.07,0
1889,1,0,29,0,39,31,1,1,45,110.05,0
1890,8,0,30,0,25,11,1,2,30,60.8,0
1891,0,0,29,0,10,22,1,2,45,68.25,0
1892,7,0,28,0,32,20,1,1,25,132.84,0
1893,0,0,28,0,61,9,1,1,30,155.24,0
1894,0,0,21,0,26,29,1,1,25,194.22,0
1895,13,0,20,1,141,86,2,1,25,667.26,0
1896,9,0,18,0,171,74,1,1,55,242.97,0
1897,5,0,19,3,45,32,1,1,30,231.68,0
1898,0,0,12,1,40,216,1,1,30,1029.0,0
1899,0,0,12,1,19,1,1,1,30,52.04,1
1900,9,0,37,0,76,23,1,1,25,321.795,0
1901,1,0,38,0,10,8,1,2,25,68.985,0
1902,11,0,36,0,65,360,1,1,25,1751.535,0
1903,11,0,37,0,71,2,1,1,15,268.07,0
1904,4,0,37,0,63,3,1,1,15,173.855,0
1905,12,0,37,1,87,33,1,1,30,302.68,0
1906,5,0,37,0,44,286,1,1,30,1256.36,0
1907,14,0,36,2,126,145,1,1,30,965.84,0
1908,8,0,37,0,174,1,1,1,30,578.08,0
1909,8,0,37,1,88,3,1,1,30,212.32,0
1910,7,0,37,0,100,8,1,1,25,325.035,0
1911,10,0,37,0,59,9,1,2,30,144.08,0
1912,26,1,37,3,230,55,1,1,30,851.0,0
1913,5,0,37,1,32,484,1,1,30,2077.28,0
1914,10,0,36,0,187,151,1,1,25,1402.965,0
1915,4,0,36,1,91,187,1,1,30,1027.84,0
1916,1,0,36,0,19,1,1,2,25,62.955,0
1917,3,0,37,0,19,14,1,2,25,114.03,0
1918,0,0,36,0,0,1,1,2,25,4.5,1
1919,4,0,36,0,132,385,1,1,25,2094.525,0
1920,8,0,36,1,159,12,1,1,30,529.16,0
1921,9,0,36,1,80,109,1,1,25,814.635,0
1922,24,0,32,0,52,17,1,2,25,140.04,1
1923,22,0,35,8,98,2,1,1,45,278.45,0
1924,14,0,35,1,103,27,1,1,25,406.17,0
1925,2,0,33,0,27,1,1,1,30,134.88,0
1926,10,0,34,0,46,10,1,2,30,177.64,1
1927,10,1,35,0,49,35,1,2,30,248.88,1
1928,1,0,35,0,7,1,1,2,30,25.8,1
1929,2,0,35,0,30,1,1,1,30,88.12,0
1930,4,0,32,1,102,15,1,1,45,219.8,0
1931,1,0,35,0,12,10,1,2,45,51.125,1
1932,1,0,35,1,9,5,1,1,55,18.78,0
1933,26,0,30,3,243,1,1,1,25,757.035,0
1934,7,0,33,3,121,272,2,1,25,1561.095,0
1935,3,0,35,0,87,3,1,1,25,202.95,0
1936,4,0,34,0,49,39,1,2,30,240.76,0
1937,7,0,35,0,58,176,1,1,25,937.935,0
1938,5,0,26,1,41,194,2,1,25,952.245,0
1939,5,0,25,0,44,31,1,1,45,127.925,0
1940,12,0,26,0,30,11,1,2,25,100.575,0
1941,1,0,25,0,15,22,1,2,45,86.125,0
1942,11,0,24,0,37,20,1,1,25,165.015,0
1943,3,0,24,0,66,9,1,1,30,183.84,0
1944,3,0,17,0,31,29,1,1,25,226.395,0
1945,17,0,16,1,146,86,2,1,15,854.865,0
1946,13,0,14,0,176,74,1,1,45,422.825,0
1947,9,0,15,3,50,32,1,1,30,260.28,0
1948,3,0,8,1,45,216,1,1,30,1057.6,0
1949,4,0,8,1,24,1,1,1,30,80.64,1
1950,0,0,35,0,54,0,1,1,25,153.405,0
1951,0,0,36,0,0,0,1,2,25,0.0,0
1952,0,0,34,0,43,327,1,1,25,1538.145,0
1953,0,0,35,0,49,0,1,1,15,177.76,0
1954,0,0,35,0,41,0,1,1,15,78.045,0
1955,0,0,35,0,65,0,1,1,25,127.125,0
1956,0,0,35,0,22,253,1,1,30,1066.68,0
1957,2,0,34,0,104,112,1,1,30,776.16,0
1958,0,0,35,0,152,0,1,1,30,516.4,0
1959,0,0,35,0,66,0,1,1,30,142.64,0
1960,0,0,35,0,78,0,1,1,25,224.145,0
1961,0,0,35,0,37,0,1,2,30,50.4,0
1962,14,0,35,1,208,22,1,1,25,743.985,0
1963,0,0,35,0,10,451,1,1,30,1887.6,0
1964,0,0,34,0,165,118,1,1,25,1189.575,0
1965,0,0,34,0,69,154,1,1,30,838.16,0
1966,0,0,34,0,0,0,1,2,25,0.0,0
1967,0,0,35,0,0,0,1,2,25,0.0,0
1968,0,0,34,0,0,0,1,2,25,0.0,1
1969,0,0,34,0,110,352,1,1,25,1881.135,0
1970,0,0,34,0,137,0,1,1,30,423.48,0
1971,0,0,34,0,58,76,1,1,25,601.245,0
1972,0,1,30,0,0,0,1,2,25,0.0,1
1973,10,0,33,6,76,0,1,1,45,237.4,0
1974,2,1,33,0,81,0,1,1,25,219.78,1
1975,0,0,31,0,5,0,1,1,30,73.2,0
1976,0,0,32,0,24,0,1,2,25,89.955,1
1977,0,0,33,0,27,2,1,2,30,59.2,1
1978,0,1,33,0,0,0,1,2,25,0.0,1
1979,0,0,33,0,8,0,1,1,30,26.44,0
1980,0,0,30,0,80,0,1,1,45,146.25,0
1981,0,0,33,0,0,0,1,2,30,0.0,1
1982,0,0,33,0,0,0,1,1,45,0.0,0
1983,14,0,28,1,221,0,1,1,25,687.645,0
1984,0,0,31,1,99,239,2,1,25,1347.705,0
1985,0,0,33,0,65,0,1,1,25,124.56,0
1986,0,0,32,0,27,6,1,2,30,51.08,0
1987,0,0,33,0,36,143,1,1,25,724.545,0
1988,0,0,24,0,19,161,2,1,25,738.855,0
1989,0,0,23,0,22,0,1,1,45,14.375,0
1990,0,0,24,0,0,0,1,2,25,0.0,0
1991,0,0,23,0,0,0,1,2,45,0.0,0
1992,0,0,22,0,15,0,1,1,25,10.125,0
1993,0,0,22,0,44,0,1,1,30,90.16,0
1994,0,0,15,0,9,0,1,1,25,31.005,0
1995,5,0,14,0,124,53,2,1,15,594.055,0
1996,1,0,12,0,154,41,1,1,45,304.275,0
1997,0,0,13,1,28,0,1,1,30,74.6,0
1998,0,0,6,0,23,183,1,1,30,867.92,0
1999,0,0,6,0,2,0,1,1,25,21.33,1
2000,3,0,36,0,65,0,1,1,25,185.85,0
2001,0,0,37,0,0,0,1,2,25,0.0,0
2002,5,0,35,0,54,352,1,1,25,1683.09,0
2003,5,0,36,0,60,0,1,1,15,217.415,0
2004,0,0,36,0,52,0,1,1,15,117.7,0
2005,6,0,36,0,76,25,1,1,25,272.07,0
2006,0,0,36,0,33,278,1,1,30,1195.52,0
2007,8,0,35,1,115,137,1,1,30,905.0,0
2008,2,0,36,0,163,0,1,1,30,545.24,0
2009,2,0,36,0,77,0,1,1,30,171.48,0
2010,1,0,36,0,89,0,1,1,25,256.59,0
2011,4,0,36,0,48,1,1,2,30,83.24,0
2012,20,0,36,2,219,47,1,1,30,790.16,0
2013,0,0,36,0,21,476,1,1,30,2016.44,0
2014,4,0,35,0,176,143,1,1,25,1334.52,0
2015,0,0,35,0,80,179,1,1,30,967.0,0
2016,0,0,35,0,8,0,1,2,25,26.01,0
2017,0,0,36,0,8,6,1,2,25,45.585,0
2018,0,1,35,0,0,0,1,2,25,0.0,1
2019,0,0,35,0,121,377,1,1,25,2026.08,0
2020,2,0,35,0,148,4,1,1,30,468.32,0
2021,3,0,35,0,69,101,1,1,25,746.19,0
2022,18,0,31,0,41,9,1,2,25,71.595,1
2023,16,0,34,7,87,0,1,1,45,255.425,0
2024,8,0,34,0,92,19,1,1,25,337.725,1
2025,0,0,32,0,16,0,1,1,30,102.04,0
2026,4,0,33,0,35,2,1,2,25,131.4,1
2027,4,1,34,0,38,27,1,2,30,188.04,1
2028,0,0,34,0,0,0,1,2,30,0.0,1
2029,0,0,34,0,19,0,1,1,30,55.28,0
2030,0,0,31,0,91,7,1,1,45,181.775,0
2031,0,1,34,0,1,2,1,2,45,13.1,1
2032,0,0,34,0,0,0,1,1,55,0.0,0
2033,20,0,29,2,232,0,1,1,25,720.09,0
2034,1,0,32,2,110,264,2,1,25,1492.65,0
2035,0,0,34,0,76,0,1,1,25,157.005,0
2036,0,0,33,0,38,31,1,2,30,179.92,0
2037,1,0,34,0,47,168,1,1,25,869.49,0
2038,0,0,25,0,30,186,2,1,25,883.8,0
2039,0,0,24,0,33,23,1,1,45,89.9,0
2040,6,0,25,0,19,3,1,2,25,32.13,0
2041,0,0,24,0,4,14,1,2,45,48.1,0
2042,5,0,23,0,26,12,1,1,25,96.57,0
2043,0,0,23,0,55,1,1,1,30,123.0,0
2044,0,0,16,0,20,21,1,1,25,157.95,0
2045,11,0,15,0,135,78,2,1,15,771.21,0
2046,7,0,13,0,165,66,1,1,45,384.8,0
2047,3,0,14,2,39,24,1,1,30,199.44,0
2048,0,0,7,0,34,208,1,1,30,996.76,0
2049,0,0,7,0,13,0,1,1,25,53.775,1
2050,3,0,36,0,65,0,1,1,25,185.85,0
2051,0,0,37,0,0,0,1,2,25,0.0,0
2052,5,0,35,0,54,352,1,1,25,1683.09,0
2053,5,0,36,0,60,0,1,1,15,217.415,0
2054,0,0,36,0,52,0,1,1,15,117.7,0
2055,6,0,36,0,76,25,1,1,25,272.07,0
2056,0,0,36,0,33,278,1,1,30,1195.52,0
2057,8,0,35,1,115,137,1,1,30,905.0,0
2058,2,0,36,0,163,0,1,1,30,545.24,0
2059,2,0,36,0,77,0,1,1,30,171.48,0
2060,1,0,36,0,89,0,1,1,25,256.59,0
2061,4,0,36,0,48,1,1,2,30,83.24,0
2062,20,0,36,2,219,47,1,1,30,790.16,0
2063,0,0,36,0,21,476,1,1,30,2016.44,0
2064,4,0,35,0,176,143,1,1,25,1334.52,0
2065,0,0,35,0,80,179,1,1,30,967.0,0
2066,0,0,35,0,8,0,1,2,25,26.01,0
2067,0,0,36,0,8,6,1,2,25,45.585,0
2068,0,0,35,0,0,0,1,2,25,0.0,1
2069,0,0,35,0,121,377,1,1,25,2026.08,0
2070,2,0,35,0,148,4,1,1,30,468.32,0
2071,3,0,35,0,69,101,1,1,25,746.19,0
2072,18,1,31,0,41,9,1,2,25,71.595,1
2073,16,0,34,7,87,0,1,1,45,255.425,0
2074,8,0,34,0,92,19,1,1,25,337.725,1
2075,0,0,32,0,16,0,1,1,30,102.04,0
2076,4,1,33,0,35,2,1,2,25,131.4,1
2077,4,0,34,0,38,27,1,2,30,188.04,1
2078,0,1,34,0,0,0,1,2,30,0.0,1
2079,0,0,34,0,19,0,1,1,30,55.28,0
2080,0,0,31,0,91,7,1,1,45,181.775,0
2081,0,0,34,0,1,2,1,2,45,13.1,1
2082,0,0,34,0,0,0,1,1,55,0.0,0
2083,20,0,29,2,232,0,1,1,25,720.09,0
2084,1,0,32,2,110,264,2,1,25,1492.65,0
2085,0,0,34,0,76,0,1,1,25,157.005,0
